ProductID,EAN,WeekoftheYear,Quantity_sum
4260705920423,M.32,38,3
4260705920423,M.32,39,8
4260705920423,M.32,40,2
4260705920423,M.32,41,6
4260705920423,M.32,42,7
4260705920423,M.32,43,6
4260705920423,M.32,44,4
4260705920423,M.32,45,6
4260705920423,M.32,46,6
4260705920423,M.32,47,6
4260705920423,M.32,48,4
4260705920423,M.32,49,5
4260705920423,M.32,50,5
4260705920423,M.32,51,2
4260705920423,M.32,52,3
4260705920430,M.37,1,1
4260705920430,M.37,2,1
4260705920430,M.37,3,1
4260705920430,M.37,5,1
4260705920430,M.37,43,1
4260705920430,M.37,45,1
4260705920430,M.37,52,1
4260705920461,M.36,52,1
4260705920478,MS.13,49,1
4260705920478,MS.13,50,1
4260705920492,MS.11,1,2
4260705920492,MS.11,5,2
4260705920508,MS.12,1,2
4260705920508,MS.12,2,2
4260705920508,MS.12,3,2
4260705920508,MS.12,4,3
4260705920508,MS.12,5,2
4260705920508,MS.12,44,3
4260705920508,MS.12,45,1
4260705920508,MS.12,46,1
4260705920508,MS.12,47,3
4260705920508,MS.12,48,1
4260705920508,MS.12,50,2
4260705920515,M.40,1,2
4260705920515,M.40,2,5
4260705920515,M.40,3,4
4260705920515,M.40,4,2
4260705920515,M.40,44,1
4260705920515,M.40,45,3
4260705920515,M.40,46,3
4260705920515,M.40,47,5
4260705920515,M.40,48,3
4260705920515,M.40,49,1
4260705920515,M.40,50,4
4260705920515,M.40,51,3
4260705920515,M.40,52,1
4260705920522,M.41,1,7
4260705920522,M.41,2,4
4260705920522,M.41,3,6
4260705920522,M.41,4,5
4260705920522,M.41,5,8
4260705920522,M.41,44,2
4260705920522,M.41,45,2
4260705920522,M.41,46,8
4260705920522,M.41,47,7
4260705920522,M.41,48,5
4260705920522,M.41,49,4
4260705920522,M.41,50,7
4260705920522,M.41,51,5
4260705920522,M.41,52,3
4260705920539,M.42,5,1
4260705920539,M.42,44,4
4260705920539,M.42,45,2
4260705920539,M.42,46,1
4260705920539,M.42,47,2
4260705920539,M.42,52,1
4260705920546,M.43,1,5
4260705920546,M.43,2,5
4260705920546,M.43,3,4
4260705920546,M.43,4,4
4260705920546,M.43,5,3
4260705920546,M.43,44,4
4260705920546,M.43,45,2
4260705920546,M.43,46,3
4260705920546,M.43,47,3
4260705920546,M.43,48,2
4260705920546,M.43,49,2
4260705920546,M.43,50,3
4260705920553,M.44,1,1
4260705920553,M.44,45,1
4260705920553,M.44,46,2
4260705920553,M.44,47,3
4260705920560,M.45,1,2
4260705920560,M.45,2,2
4260705920560,M.45,3,1
4260705920560,M.45,4,1
4260705920560,M.45,5,3
4260705920560,M.45,44,2
4260705920560,M.45,45,2
4260705920560,M.45,46,2
4260705920560,M.45,47,3
4260705920560,M.45,48,2
4260705920560,M.45,49,1
4260705920560,M.45,50,2
4260705920560,M.45,51,1
4260705920560,M.45,52,1
4260705920584,M.46,3,1
4260705920584,M.46,5,1
4260705920584,M.46,45,2
4260705920584,M.46,46,4
4260705920584,M.46,47,1
4260705920591,M.47,1,2
4260705920591,M.47,2,3
4260705920591,M.47,3,1
4260705920591,M.47,4,1
4260705920591,M.47,5,3
4260705920591,M.47,45,3
4260705920591,M.47,47,1
4260705920591,M.47,48,1
4260705920591,M.47,49,2
4260705920591,M.47,50,4
4260705920591,M.47,51,1
4260705920591,M.47,52,3
4260705920607,M.48,5,2
4260705920607,M.48,46,3
4260705920607,M.48,51,2
4260705920638,M.51,2,3
4260705920638,M.51,45,1
4260705920638,M.51,48,1
